time	similarity
2020-06-04 14:42:02.48	0.6817769693007336
2020-06-05 17:11:16.22	0.6990626806311259
2020-06-05 23:06:32.32	0.6526091037488847
2020-06-05 23:53:58.62	0.6023967629621563
2020-06-06 01:34:34.96	0.6087446015260879
2020-06-06 06:20:51.80	0.8225663278404981
2020-06-06 07:43:53.60	0.7973160336643348
2020-06-06 09:04:13.54	0.8117435772766927
2020-06-06 09:41:18.40	0.8009665538620409
2020-06-06 11:33:35.54	0.7216409453238716
2020-06-06 11:34:03.34	0.865722358118898
2020-06-06 11:34:48.48	0.8014667242755079
2020-06-06 13:48:46.16	0.9344407776668918
2020-06-07 12:28:25.86	0.6455243291481184
2020-06-09 03:36:18.90	0.6647762705647992
2020-06-10 11:26:28.86	0.7545436828090771
2020-06-14 11:29:29.30	0.6608829256300829
2020-06-14 21:51:34.90	0.6496714200565439
2020-06-15 08:05:30.04	0.6002334750430665
2020-06-15 09:57:04.02	0.6123878270455481
2020-06-18 22:11:53.68	0.6224362591524494
2020-06-19 09:51:07.12	0.6235271420948086
2020-06-20 02:44:55.08	0.7444003985309209
2020-06-20 03:27:06.64	0.636443106286971
2020-06-20 03:34:24.04	0.7040915429341169
2020-06-20 03:51:31.14	0.6145063692547114
2020-06-20 05:12:55.90	0.6808146718117124
2020-06-20 08:36:49.48	0.6085561037594037
2020-06-20 10:09:51.04	0.6542652749893573
2020-06-21 08:10:54.80	0.760217183585438
2020-06-21 09:14:45.86	0.8914511942403941
2020-06-21 09:28:16.60	0.7419095165705442
2020-06-21 16:43:44.90	0.725202070040767
2020-06-21 23:25:06.02	0.7999344333615831
2020-06-22 06:31:50.26	0.7900835966882197
2020-06-24 02:42:58.70	0.7080136237994047
2020-06-24 03:09:56.02	0.6180723413766911
2020-06-24 03:10:14.56	0.6347914369964295
2020-06-24 03:20:23.90	0.6417058162126513
2020-06-24 11:18:09.96	0.6002460025972584
2020-06-24 14:46:58.98	0.6488595403621228
2020-06-25 07:30:23.22	0.609469793794185
2020-06-25 16:58:36.08	0.6933373329317719
