#  2012 10  1  0 29 59.50  37.6540 -119.0197    0.140  1.34 0.00 0.00 0.00          1
MCB 2.530 0.50   P
MCM 2.820 0.20   P
MCS 2.330 0.20   P
MCV 3.550 0.50   P
MCY 1.380 -1.00   S
MCY 0.830 1.00   P
MDC 1.430 -1.00   P
MDH1 3.150 1.00   S
MDY 1.560 0.50   S
MDY 0.790 1.00   P
MEM 1.780 0.50   P
MGPB 2.510 0.20   P
MINS 1.030 1.00   P
MLC 2.210 0.20   P
MLI 1.070 0.20   P
MLK 1.280 0.50   P
MMLB 1.170 0.50   P
MMP 1.360 0.20   P
MMS 1.130 0.50   P
MRD 1.680 -1.00   P
#  2012 10  1 15 46 59.12  37.5918 -119.1603    3.960  0.69 0.00 0.00 0.00         22
MDC 3.230 -1.00   P
MINS 4.140 0.20   S
MINS 2.430 1.00   P
MMP 2.590 1.00   P
MQ1P 2.700 0.20   P
MRD 2.210 1.00   P
#  2012 10  1 18 58 45.90  37.6057 -119.0052    1.800  0.59 0.00 0.00 0.00         23
MCM 2.340 0.20   P
MDC 2.690 0.20   P
MINS 3.140 0.50   S
MINS 1.840 0.50   P
MLC 1.750 0.20   P
MMP 0.950 1.00   P
MMS 1.180 0.20   P
MQ1P 0.920 1.00   P
MRD 1.250 -1.00   P
#  2012 10  2  0  4 45.21  37.6003 -119.0048    1.690  0.16 0.00 0.00 0.00         24
MCM 2.350 -0.50   P
MCY 2.680 0.20   S
MCY 1.440 0.20   P
MDC 2.700 0.20   P
MINS 1.860 -1.00   P
MLC 1.770 0.20   P
MLI 1.190 0.20   P
MMP 0.960 1.00   P
MMS 1.440 0.20   P
MQ1P 0.960 1.00   P
MRD 1.270 -1.00   P
#  2012 10  2  3  0  7.22  37.6368 -119.0562   -1.310  0.36 0.00 0.00 0.00         25
MCY 1.310 0.20   S
MCY 1.000 0.20   P
MDC 1.660 0.20   P
MDY 1.280 -1.00   P
MINS 1.120 0.50   S
MINS 0.670 -1.00   P
MLI 1.100 0.20   P
MMP 0.990 1.00   P
MMS 0.880 1.00   P
MQ1P 1.110 0.50   P
MRD 1.170 0.50   P
#  2012 10  2  4 17 47.40  37.6023 -119.0043    1.530  0.06 0.00 0.00 0.00         26
MDC 2.690 0.20   P
MINS 1.830 0.20   P
MMP 0.910 -1.00   P
MMS 1.190 0.20   P
MQ1P 0.890 0.20   P
MRD 1.230 0.50   P
#  2012 10  2  4 23 22.12  37.6313 -119.0263    1.910  0.12 0.00 0.00 0.00         27
MCM 2.670 0.20   P
MCY 1.950 0.20   S
MCY 0.990 0.20   P
MDY 2.230 0.20   S
MDY 1.210 0.20   P
MINS 1.320 -1.00   P
MLI 1.080 0.20   P
MMP 0.990 -1.00   P
MMS 1.250 0.50   P
MQ1P 0.970 0.50   P
MRD 1.350 0.20   P
#  2012 10  2  5 56 20.20  37.6532 -119.0220   -0.250  0.18 0.00 0.00 0.00         28
MCB 2.550 0.20   P
MCM 2.820 0.20   P
MCY 1.280 0.50   S
MCY 0.770 1.00   P
MDC 1.620 0.50   P
MDH1 3.230 1.00   S
MDY 0.770 1.00   P
MEM 1.800 0.50   P
MGPB 2.530 0.20   P
MINS 0.990 1.00   P
MLI 1.000 0.20   P
MLK 1.310 1.00   P
MMLB 1.200 1.00   P
MMP 1.330 0.20   P
MMS 0.960 0.20   P
MRD 1.630 1.00   P
#  2012 10  2  6  5 11.17  37.6378 -119.0282    1.140 -0.16 0.00 0.00 0.00         29
MCY 0.800 0.20   P
MDC 1.750 0.20   P
MDY 1.170 -1.00   P
MINS 2.080 -0.50   S
MINS 1.060 -1.00   P
MLI 0.800 0.20   P
MMP 0.900 1.00   P
MMS 1.110 1.00   P
MQ1P 0.880 0.50   P
MRD 1.210 0.50   P
#  2012 10  2  6 10 56.27  37.6358 -119.0295    1.810  0.85 0.00 0.00 0.00         30
MCM 2.770 0.20   P
MCY 1.020 1.00   P
MDC 1.880 1.00   P
MDP1 2.070 1.00   S
MDY 2.310 0.50   S
MDY 1.310 1.00   P
MINS 2.240 1.00   S
MINS 1.200 1.00   P
MLI 1.160 0.20   P
MLK 1.690 1.00   P
MMLB 1.550 1.00   P
MMP 1.050 1.00   P
MMS 1.160 1.00   P
MQ1P 1.020 1.00   P
MRD 1.370 0.50   P
#  2012 10  2  7 34 22.55  37.5943 -119.0142    3.030 -0.08 0.00 0.00 0.00         31
MINS 1.980 0.50   P
MMP 1.040 -1.00   P
MQ1P 1.030 0.50   P
MRD 1.330 -1.00   P
#  2012 10  3  3 38 11.88  37.6568 -119.0222   -0.030  0.63 0.00 0.00 0.00         32
MLAC 3.520 0.20   P
MCB 2.540 1.00   P
MCM 2.820 1.00   P
MCS 2.360 1.00   P
MCV 3.530 0.20   P
MCY 1.320 0.50   S
MCY 0.790 1.00   P
MDC 1.430 -1.00   P
MDH1 3.170 1.00   S
MDR 3.550 0.50   P
MDY 1.530 0.50   S
MDY 0.770 1.00   P
MEM 1.790 1.00   P
MGPB 2.510 0.50   P
MINS 1.000 1.00   P
MLC 2.220 0.50   P
MLI 1.060 0.20   P
MLK 1.300 1.00   P
MMLB 1.180 1.00   P
MMP 1.400 0.50   P
MMS 1.130 0.20   P
MQ1P 1.240 0.20   P
MRD 1.660 1.00   P
#  2012 10  3  3 38 47.65  37.6562 -119.0228   -0.080  0.64 0.00 0.00 0.00         33
MLAC 3.510 0.20   P
MCB 2.540 0.50   P
MCM 2.830 0.50   P
MCS 2.350 0.50   P
MCV 3.540 0.20   P
MCY 1.330 0.20   S
MCY 0.800 0.50   P
MDC 1.440 -1.00   P
MDH1 3.190 1.00   S
MDP1 2.250 1.00   S
MDR 3.550 1.00   P
MDY 1.540 0.20   S
MDY 0.780 -1.00   P
MEM 1.800 1.00   P
MGPB 2.510 0.50   P
MINS 1.010 1.00   P
MLC 2.210 0.50   P
MLI 1.050 0.20   P
MLK 1.310 1.00   P
MMLB 1.190 1.00   P
MMP 1.410 0.50   P
MMS 1.160 0.20   P
MQ1P 1.270 0.20   P
MRD 1.670 1.00   P
#  2012 10  3  6 17  3.34  37.6522 -119.0215   -0.190  0.16 0.00 0.00 0.00         34
MCY 1.260 0.20   S
MCY 0.770 0.50   P
MDC 1.610 0.50   P
MDH1 3.160 1.00   S
MDY 1.490 0.20   S
MDY 0.780 -1.00   P
MINS 0.980 1.00   P
MLI 0.660 0.20   P
MLK 1.280 -1.00   P
MMLB 1.170 0.50   P
MMP 1.350 0.50   P
MMS 1.040 0.20   P
MQ1P 1.210 0.20   P
MRD 1.620 1.00   P
#  2012 10  3  7 42 13.01  37.6248 -119.0580    0.090 -0.28 0.00 0.00 0.00         35
MCY 1.120 0.20   P
MINS 1.660 0.20   S
MINS 0.950 0.50   P
MMS 0.870 0.20   P
MQ1P 0.930 0.50   P
MRD 0.890 -1.00   P
#  2012 10  3  9 47 41.41  37.6340 -119.0582    0.060 -0.11 0.00 0.00 0.00         36
MCY 1.800 0.50   S
MCY 0.890 0.20   P
MDC 1.970 0.50   P
MINS 1.550 0.20   S
MINS 0.780 -1.00   P
MMP 1.090 0.20   P
MMS 0.900 0.20   P
MQ1P 0.990 0.20   P
MRD 1.030 -1.00   P
#  2012 10  3  9 47 45.92  37.6363 -119.0553    0.060 -0.12 0.00 0.00 0.00         37
MCY 1.590 0.50   S
MCY 0.940 0.20   P
MDC 1.960 0.20   P
MINS 1.600 0.20   S
MINS 0.840 -1.00   P
MMS 1.040 0.20   P
MQ1P 1.230 0.20   P
MRD 1.080 -1.00   P
#  2012 10  3 10 29 15.72  37.6353 -119.0588    0.480  0.26 0.00 0.00 0.00         38
MCM 3.230 0.20   P
MCY 1.840 0.20   S
MCY 1.090 0.20   P
MDC 1.770 0.50   P
MDY 1.440 0.20   P
MINS 1.630 0.20   S
MINS 0.870 -1.00   P
MMP 1.080 0.50   P
MMS 1.090 0.50   P
MQ1P 1.150 0.20   P
MRD 1.100 -1.00   P
#  2012 10  3 11 43 29.65  37.6262 -119.0575    0.040 -0.30 0.00 0.00 0.00         39
MCY 1.000 0.20   P
MDC 2.380 0.20   P
MINS 1.640 0.50   S
MINS 0.960 0.50   P
MMP 0.940 0.50   P
MMS 0.890 0.20   P
MQ1P 0.950 0.20   P
MRD 0.900 -1.00   P
#  2012 10  3 12 47  2.21  37.6302 -119.0375    0.970  0.10 0.00 0.00 0.00         40
MCY 0.930 0.50   P
MDC 1.830 -0.50   P
MDP1 1.840 -0.50   S
MDY 1.300 0.20   P
MINS 1.260 0.20   P
MMP 0.910 0.50   P
MMS 1.040 0.50   P
MQ1P 0.830 0.50   P
MRD 1.180 -0.50   P
#  2012 10  3 20 28 57.09  37.6313 -119.0448    0.330  0.80 0.00 0.00 0.00         41
MCY 1.420 0.20   S
MCY 1.010 0.50   P
MDC 1.810 -1.00   P
MINS 1.660 0.50   S
MINS 0.990 1.00   P
MLI 1.030 1.00   P
MLK 1.700 0.50   P
MMP 0.840 1.00   P
MMS 0.980 1.00   P
