Date,Time,Lat,Lon,Depth,Mag,Mt,Nst,Gap,Clo,RMS,Auth,Subsrc,DbId,JtId,Typ,Time UTC,Cluster,dt,Amplitude,FI
2009/03/22,17:39:59.0000,60.5018,-152.7867,4.43,0.6,l,0,165.0,3.0,0.11,AV,hypomag,60293538,,le,2009/03/22 17:39:59.0000,533,2.09000073373,1681.96408216,-0.408877458481
2009/03/22,17:41:07.7700,60.4927,-152.7922,2.33,-0.5,l,0,141.0,3.0,0.14,AV,hypomag,60293553,,le,2009/03/22 17:41:07.7700,539,1.40000246465,910.765679977,-0.0928179200704
2009/03/22,17:41:24.6400,60.4903,-152.7687,-1.24,0.0,l,0,117.0,3.0,0.1,AV,hypomag,60293558,,le,2009/03/22 17:41:24.6400,483,0.800005719066,4469.55313648,-0.271891171142
2009/03/22,17:42:50.8200,60.4945,-152.767,2.24,0.2,l,0,125.0,3.0,0.07,AV,hypomag,60293563,,le,2009/03/22 17:42:50.8200,expired,4.91000153124,NaN,NaN
2009/03/22,17:43:10.0100,60.5012,-152.7773,0.71,0.1,l,0,152.0,3.0,0.11,AV,hypomag,60293568,,le,2009/03/22 17:43:10.0100,533,1.78999230266,1200.9434444,-0.402868290742
2009/03/22,17:43:19.0000,60.4972,-152.776,1.82,0.5,l,0,98.0,3.0,0.2,AV,hypomag,60293573,,le,2009/03/22 17:43:19.0000,501,1.95999741554,4416.3343646,-0.479644463331
2009/03/22,17:43:46.0000,60.483,-152.7677,0.69,0.6,l,0,114.0,2.0,0.07,AV,hypomag,60293578,,le,2009/03/22 17:43:46.0000,483,0.949994847178,6711.92301002,-0.167458331752
2009/03/22,17:44:24.5100,60.4832,-152.7662,0.89,-0.2,l,0,111.0,2.0,0.06,AV,hypomag,60293583,,le,2009/03/22 17:44:24.5100,540,1.16998963058,1114.82045739,-0.311886350082
2009/03/22,17:44:35.4100,60.5043,-152.77,0.01,-0.2,l,0,154.0,3.0,0.11,AV,hypomag,60293588,,le,2009/03/22 17:44:35.4100,533,1.65999904275,1063.58445557,-0.335454341024
2009/03/22,17:44:49.0500,60.4843,-152.7705,0.4,0.4,l,0,114.0,3.0,0.08,AV,hypomag,60293593,,le,2009/03/22 17:44:49.0500,483,0.949994847178,5155.09914647,-0.226348134861
2009/03/22,17:45:22.5200,60.4867,-152.7718,1.47,0.3,l,0,111.0,3.0,0.08,AV,hypomag,60293598,,le,2009/03/22 17:45:22.5200,508,1.92999355495,1752.76930412,-0.180234735076
2009/03/22,17:45:47.3500,60.4765,-152.7657,1.32,-0.1,l,0,125.0,2.0,0.05,AV,hypomag,60293608,,le,2009/03/22 17:45:47.3500,532,0.149999186397,2624.84404675,0.0103012481635
2009/03/22,17:45:53.2800,60.5025,-152.78,0.9,0.3,l,0,107.0,3.0,0.13,AV,hypomag,60293613,,le,2009/03/22 17:45:53.2800,532,-5.78000284731,2624.84404675,0.0103012481635
2009/03/22,17:46:04.4200,60.4912,-152.7478,3.96,0.0,l,0,100.0,3.0,0.15,AV,hypomag,60293618,,le,2009/03/22 17:46:04.4200,518,0.949994847178,3050.1381175,-0.243891278903
2009/03/22,17:46:46.4300,60.4867,-152.7627,2.73,0.7,l,0,186.0,4.0,0.04,AV,hypomag,60293628,,le,2009/03/22 17:46:46.4300,483,1.14999376237,7146.26033557,-0.200602542585
2009/03/22,17:48:24.0500,60.4822,-152.765,1.29,0.2,l,0,111.0,2.0,0.08,AV,hypomag,60293633,,le,2009/03/22 17:48:24.0500,483,1.03999637067,4831.2168233,-0.132682119682
2009/03/22,17:49:56.2600,60.4852,-152.7827,3.93,0.5,l,0,125.0,3.0,0.23,AV,hypomag,60293643,,le,2009/03/22 17:49:56.2600,501,2.27999165654,2941.8083309,-0.501077005567
2009/03/22,17:50:07.2700,60.4833,-152.7663,0.85,0.6,l,0,111.0,2.0,0.07,AV,hypomag,60293648,,le,2009/03/22 17:50:07.2700,483,0.970000773668,6950.01014397,-0.210428531307
2009/03/22,17:51:53.2700,60.487,-152.7673,0.11,0.1,l,0,109.0,3.0,0.1,AV,hypomag,60293658,,le,2009/03/22 17:51:53.2700,483,0.879999250174,2805.58362883,-0.353301338544
2009/03/22,17:52:06.2200,60.4863,-152.747,2.52,0.0,l,0,188.0,3.0,0.05,AV,hypomag,60293663,,le,2009/03/22 17:52:06.2200,expired,9.56999436021,NaN,NaN
2009/03/22,17:52:30.1500,60.4827,-152.7647,1.31,0.2,l,0,110.0,2.0,0.09,AV,hypomag,60293673,,le,2009/03/22 17:52:30.1500,483,1.02000050247,3697.28939682,-0.188329133391
2009/03/22,17:53:00.1700,60.481,-152.7902,4.73,-0.3,l,0,155.0,3.0,0.24,AV,hypomag,60293678,,le,2009/03/22 17:53:00.1700,539,1.55999958515,1098.94718448,-0.341432193915
2009/03/22,17:53:37.0700,60.4827,-152.7677,0.97,-0.1,l,0,114.0,2.0,0.07,AV,hypomag,60293683,,le,2009/03/22 17:53:37.0700,483,0.980008766055,3127.72028907,-0.151285719744
2009/03/22,17:54:24.0800,60.5122,-152.7907,4.82,0.5,l,0,200.0,3.0,0.07,AV,hypomag,60293688,,le,2009/03/22 17:54:24.0800,483,2.77000106871,3027.66757246,-0.236981790819
2009/03/22,17:54:41.8200,60.4945,-152.7773,3.29,0.4,l,0,135.0,4.0,0.04,AV,hypomag,60293693,,le,2009/03/22 17:54:41.8200,533,2.00999714434,1516.25634882,-0.368601869665
2009/03/22,17:55:02.9600,60.485,-152.7665,1.45,0.3,l,0,107.0,3.0,0.04,AV,hypomag,60293698,,le,2009/03/22 17:55:02.9600,483,1.04000642896,5424.6111782,-0.158268276498
2009/03/22,17:55:13.0500,60.4903,-152.7758,0.82,0.1,l,0,122.0,3.0,0.22,AV,hypomag,60293703,,le,2009/03/22 17:55:13.0500,508,1.65999904275,1678.34776333,-0.238409396796
2009/03/22,17:55:37.7700,60.4815,-152.7677,1.2,0.0,l,0,117.0,2.0,0.08,AV,hypomag,60293708,,le,2009/03/22 17:55:37.7700,483,1.03999637067,3245.78025157,-0.134186821309
2009/03/22,17:56:12.3900,60.486,-152.7733,2.77,0.0,l,0,188.0,4.0,0.04,AV,hypomag,60293713,,le,2009/03/22 17:56:12.3900,533,1.98000334203,1305.22368249,-0.461133901878
2009/03/22,17:56:42.5500,60.5007,-152.768,0.82,0.5,l,0,141.0,3.0,0.06,AV,hypomag,60293728,,le,2009/03/22 17:56:42.5500,483,0.979998707771,5213.84699218,-0.242510509717
2009/03/22,17:58:10.3200,60.4977,-152.7643,1.95,0.2,l,0,129.0,3.0,0.06,AV,hypomag,60293733,,le,2009/03/22 17:58:10.3200,483,1.06000229716,4445.05757677,-0.221786631879
2009/03/22,17:58:24.8700,60.4955,-152.7808,1.37,-0.6,l,0,140.0,4.0,0.18,AV,hypomag,60293738,,le,2009/03/22 17:58:24.8700,expired,6.84000514448,NaN,NaN
2009/03/22,17:58:46.1900,60.4877,-152.767,-0.14,-0.4,l,0,110.0,3.0,0.1,AV,hypomag,60293743,,le,2009/03/22 17:58:46.1900,483,0.76000392437,1945.02701753,-0.21388277261
2009/03/22,17:59:01.8300,60.5007,-152.7183,2.87,-0.7,l,0,160.0,2.0,0.23,AV,hypomag,60293748,,le,2009/03/22 17:59:01.8300,483,-1.58999338746,799.357711276,-0.152780884253
2009/03/22,17:59:09.9000,60.49,-152.7705,0.4,1.0,l,0,101.0,3.0,0.05,AV,hypomag,60293753,,le,2009/03/22 17:59:09.9000,492,0.949994847178,11510.4921527,-0.296525289615
2009/03/22,18:00:26.9100,60.4842,-152.7672,1.43,0.2,l,0,194.0,4.0,0.05,AV,hypomag,60293758,,le,2009/03/22 18:00:26.9100,483,1.00999251008,3022.60717802,-0.157290021124
2009/03/22,18:01:02.0400,60.4772,-152.766,1.18,-0.2,l,0,124.0,2.0,0.04,AV,hypomag,60293763,,le,2009/03/22 18:01:02.0400,483,0.989996641874,2768.06937258,-0.462087937574
2009/03/22,18:01:24.0400,60.4918,-152.7753,2.85,0.6,l,0,126.0,4.0,0.16,AV,hypomag,60293768,,le,2009/03/22 18:01:24.0400,533,1.85999795794,1244.52916799,-0.337542989355
2009/03/22,18:02:13.6200,60.4898,-152.7625,-2.08,0.2,l,0,94.0,3.0,0.11,AV,hypomag,60293778,,le,2009/03/22 18:02:13.6200,483,0.850005447865,4791.25947395,-0.317776532782
2009/03/22,18:02:52.9400,60.4823,-152.7672,0.88,0.4,l,0,113.0,2.0,0.06,AV,hypomag,60293783,,le,2009/03/22 18:02:52.9400,483,0.979998707771,4523.91280792,-0.0833914765147
2009/03/22,18:03:14.5100,60.4965,-152.7748,2.64,0.0,l,0,138.0,3.0,0.09,AV,hypomag,60293788,,le,2009/03/22 18:03:14.5100,533,1.89999975264,1460.84098573,-0.387279600275
2009/03/22,18:03:45.1300,60.4823,-152.7652,0.82,-0.2,l,0,111.0,2.0,0.07,AV,hypomag,60293793,,le,2009/03/22 18:03:45.1300,483,0.919990986586,2861.9095919,-0.124548971238
2009/03/22,18:04:11.2100,60.4853,-152.7642,1.98,-0.3,l,0,190.0,4.0,0.04,AV,hypomag,60293808,,le,2009/03/22 18:04:11.2100,483,1.03999637067,1988.5500396,-0.212158666874
2009/03/22,18:04:22.8000,60.4977,-152.7742,1.03,-0.4,l,0,140.0,3.0,0.19,AV,hypomag,60293813,,le,2009/03/22 18:04:22.8000,539,1.16999968886,713.96652238,-0.187558147237
2009/03/22,18:04:38.0400,60.4785,-152.7733,3.96,0.1,l,0,210.0,4.0,0.05,AV,hypomag,60293818,,le,2009/03/22 18:04:38.0400,483,4.18998934329,3131.82854314,-0.268597848335
2009/03/22,18:05:39.6600,60.4825,-152.7658,1.21,0.2,l,0,112.0,2.0,0.08,AV,hypomag,60293833,,le,2009/03/22 18:05:39.6600,483,1.02000050247,5134.62010534,-0.192240837951
2009/03/22,18:06:12.1600,60.4825,-152.7723,3.69,0.4,l,0,121.0,2.0,0.1,AV,hypomag,60293838,,le,2009/03/22 18:06:12.1600,518,0.649996474385,2784.74615282,-0.254844541351
2009/03/22,18:06:22.0200,60.4862,-152.77,1.43,0.1,l,0,109.0,3.0,0.07,AV,hypomag,60293843,,le,2009/03/22 18:06:22.0200,483,1.02999843657,4722.01640283,-0.233410928135
2009/03/22,18:06:36.4900,60.4878,-152.7773,0.5,0.3,l,0,112.0,3.0,0.1,AV,hypomag,60293848,,le,2009/03/22 18:06:36.4900,501,2.08999067545,3617.44642958,-0.153161500891
2009/03/22,18:06:59.7600,60.4833,-152.7692,0.61,0.9,l,0,114.0,3.0,0.07,AV,hypomag,60293853,,le,2009/03/22 18:06:59.7600,528,0.870001316071,10482.7895871,-0.170190108695
2009/03/22,18:07:41.2200,60.498,-152.7773,1.55,-0.4,l,0,144.0,3.0,0.15,AV,hypomag,60293858,,le,2009/03/22 18:07:41.2200,539,1.14000588655,737.844780248,-0.166478713353
2009/03/22,18:07:56.0200,60.4972,-152.7775,0.56,0.9,l,0,98.0,3.0,0.23,AV,hypomag,60293863,,le,2009/03/22 18:07:56.0200,483,2.88999639452,7484.62668645,-0.303049950322
2009/03/22,18:07:57.9000,60.4938,-152.7668,2.37,0.9,l,0,123.0,4.0,0.1,AV,hypomag,60293868,,le,2009/03/22 18:07:57.9000,483,1.00999251008,7484.62668645,-0.303049950322
2009/03/22,18:08:29.1100,60.4882,-152.7683,0.08,-0.1,l,0,113.0,3.0,0.1,AV,hypomag,60293878,,le,2009/03/22 18:08:29.1100,483,0.879999250174,2921.88113808,-0.158518068481
2009/03/22,18:10:13.5800,60.4802,-152.7672,0.78,-0.3,l,0,119.0,2.0,0.13,AV,hypomag,60293883,,le,2009/03/22 18:10:13.5800,508,1.77000649273,825.089437838,-0.207315237325
2009/03/22,18:10:25.0300,60.4818,-152.7643,1.01,0.1,l,0,111.0,2.0,0.07,AV,hypomag,60293888,,le,2009/03/22 18:10:25.0300,483,0.979998707771,3889.6161949,-0.151206338582
2009/03/22,18:10:42.8000,60.4958,-152.7737,0.98,-0.4,l,0,134.0,3.0,0.2,AV,hypomag,60293893,,le,2009/03/22 18:10:42.8000,539,1.14999376237,816.68762154,-0.115320596461
2009/03/22,18:10:54.6300,60.49,-152.7707,0.28,0.3,l,0,118.0,3.0,0.07,AV,hypomag,60293898,,le,2009/03/22 18:10:54.6300,492,0.910003110766,3726.04502013,-0.19006584088
2009/03/22,18:11:13.8300,60.4855,-152.7662,2.09,-0.2,l,0,190.0,4.0,0.03,AV,hypomag,60293903,,le,2009/03/22 18:11:13.8300,533,-2.33000144362,2210.94656018,-0.206323017677
2009/03/22,18:12:11.6700,60.4962,-152.764,3.18,0.6,l,0,90.0,3.0,0.11,AV,hypomag,60293918,,le,2009/03/22 18:12:11.6700,483,-9.0700071305,499.841954157,-0.199883243379
2009/03/22,18:12:49.4600,60.4865,-152.7658,2.34,0.0,l,0,107.0,3.0,0.14,AV,hypomag,60293928,,le,2009/03/22 18:12:49.4600,483,1.01000256836,2323.87705457,-0.262745887198
2009/03/22,18:13:34.1600,60.4823,-152.7677,0.96,0.0,l,0,114.0,2.0,0.07,AV,hypomag,60293948,,le,2009/03/22 18:13:34.1600,483,0.989996641874,4046.73160319,-0.167121713009
2009/03/22,18:13:55.3100,60.4988,-152.786,0.57,0.3,l,0,106.0,3.0,0.17,AV,hypomag,60293958,,le,2009/03/22 18:13:55.3100,501,2.02000513673,4225.2217509,-0.355599673221
2009/03/22,18:14:33.3900,60.4695,-152.7718,3.39,0.1,l,0,164.0,1.0,0.26,AV,hypomag,60293963,,le,2009/03/22 18:14:33.3900,533,2.83999666572,1257.28901197,-0.284579702757
2009/03/22,18:14:59.9700,60.4877,-152.7665,0.05,0.9,l,0,102.0,3.0,0.08,AV,hypomag,60293968,,le,2009/03/22 18:14:59.9700,483,0.89999511838,6832.3871416,-0.323895172544
2009/03/22,18:16:44.1900,60.4858,-152.7837,2.34,0.0,l,0,124.0,3.0,0.16,AV,hypomag,60293978,,le,2009/03/22 18:16:44.1900,483,4.67999875546,4067.70348134,-0.134418204571
2009/03/22,18:16:47.8400,60.486,-152.7635,2.0,0.2,l,0,188.0,4.0,0.04,AV,hypomag,60293983,,le,2009/03/22 18:16:47.8400,483,1.02999843657,4067.70348134,-0.134418204571
2009/03/22,18:17:49.0200,60.492,-152.7673,0.75,0.4,l,0,119.0,3.0,0.23,AV,hypomag,60293988,,le,2009/03/22 18:17:49.0200,501,1.94998942316,1777.51071992,-0.371708986953
2009/03/22,18:18:20.8600,60.4985,-152.7907,3.3,0.0,l,0,159.0,3.0,0.1,AV,hypomag,60293998,,le,2009/03/22 18:18:20.8600,539,1.48999392986,904.71091182,-0.0466218759384
2009/03/22,18:18:44.8900,60.4638,-152.7635,0.78,0.4,l,0,182.0,0.0,0.04,AV,hypomag,60294003,,le,2009/03/22 18:18:44.8900,483,1.11000202596,6700.22646513,-0.192953463479
2009/03/22,18:19:54.3900,60.4862,-152.7665,1.09,0.3,l,0,188.0,4.0,0.06,AV,hypomag,60294018,,le,2009/03/22 18:19:54.3900,483,0.979998707771,6402.84349633,-0.201783570334
2009/03/22,18:20:26.0000,60.493,-152.7772,1.24,0.2,l,0,130.0,4.0,0.11,AV,hypomag,60294023,,le,2009/03/22 18:20:26.0000,533,1.74000263214,983.349028972,-0.326957291406
2009/03/22,18:20:41.2600,60.4808,-152.7657,1.46,0.3,l,0,115.0,2.0,0.07,AV,hypomag,60294028,,le,2009/03/22 18:20:41.2600,483,1.08999609947,4174.22806363,-0.163982984494
2009/03/22,18:21:05.1000,60.4822,-152.776,2.49,0.1,l,0,126.0,3.0,0.08,AV,hypomag,60294033,,le,2009/03/22 18:21:05.1000,508,1.98000334203,1346.15888659,-0.194977670991
2009/03/22,18:21:26.6500,60.4853,-152.7658,2.49,0.4,l,0,106.0,3.0,0.12,AV,hypomag,60294038,,le,2009/03/22 18:21:26.6500,483,0.979998707771,2018.65346161,-0.352528069307
2009/03/22,18:22:07.8600,60.5063,-152.7667,4.72,0.1,l,0,154.0,2.0,0.15,AV,hypomag,60294048,,le,2009/03/22 18:22:07.8600,518,3.51999700069,4064.77281457,-0.229972263177
2009/03/22,18:22:10.0400,60.4683,-152.7775,5.59,0.9,l,0,179.0,1.0,0.1,AV,hypomag,60294053,,le,2009/03/22 18:22:10.0400,518,1.33999474347,4064.77281457,-0.229972263177
2009/03/22,18:22:19.5500,60.4902,-152.7633,1.57,-0.2,l,0,112.0,3.0,0.2,AV,hypomag,60294058,,le,2009/03/22 18:22:19.5500,518,-8.17000195384,4064.77281457,-0.229972263177
2009/03/22,18:23:07.6200,60.4902,-152.7715,0.44,0.4,l,0,102.0,3.0,0.07,AV,hypomag,60294068,,le,2009/03/22 18:23:07.6200,492,0.870001316071,3661.58730905,-0.231503735561
2009/03/22,18:23:16.0500,60.4883,-152.7637,2.67,0.6,l,0,180.0,4.0,0.05,AV,hypomag,60294073,,le,2009/03/22 18:23:16.0500,483,1.13999582827,4309.40716513,-0.267126350568
2009/03/22,18:23:33.4000,60.5078,-152.804,5.16,-0.3,l,0,201.0,3.0,0.12,AV,hypomag,60294078,,le,2009/03/22 18:23:33.4000,539,1.88000388443,999.421665037,-0.133938568347
2009/03/22,18:24:03.8400,60.4962,-152.7623,4.64,0.6,l,0,124.0,3.0,0.19,AV,hypomag,60294083,,le,2009/03/22 18:24:03.8400,533,2.14000046253,1867.03919125,-0.408841408836
2009/03/22,18:24:25.4800,60.481,-152.765,0.71,0.0,l,0,113.0,2.0,0.06,AV,hypomag,60294088,,le,2009/03/22 18:24:25.4800,483,0.910003110766,2488.52961371,-0.0604273519601
2009/03/22,18:24:35.8800,60.4998,-152.7773,0.41,0.6,l,0,86.0,3.0,0.14,AV,hypomag,60294093,,le,2009/03/22 18:24:35.8800,501,2.01000720263,5955.69148893,-0.263283133507
2009/03/22,18:24:52.7500,60.4868,-152.7667,1.74,0.1,l,0,186.0,4.0,0.04,AV,hypomag,60294098,,le,2009/03/22 18:24:52.7500,483,1.02000050247,3459.07475703,-0.335594288131
2009/03/22,18:25:22.8100,60.493,-152.788,-1.38,0.1,l,0,139.0,3.0,0.13,AV,hypomag,60294108,,le,2009/03/22 18:25:22.8100,483,0.990006700158,3155.55996412,-0.281523538955
2009/03/22,18:25:54.6700,60.4883,-152.7627,3.95,0.3,l,0,109.0,3.0,0.18,AV,hypomag,60294113,,le,2009/03/22 18:25:54.6700,533,1.89999975264,1557.99817194,-0.379386478612
2009/03/22,18:26:15.6300,60.4852,-152.7642,2.04,0.1,l,0,104.0,3.0,0.04,AV,hypomag,60294118,,le,2009/03/22 18:26:15.6300,483,1.03999637067,2923.54791545,-0.185798105661
2009/03/22,18:27:33.1000,60.4982,-152.773,-0.31,0.2,l,0,98.0,3.0,0.16,AV,hypomag,60294123,,le,2009/03/22 18:27:33.1000,492,0.710004195571,2959.58262814,-0.0592566877604
2009/03/22,18:27:48.6100,60.4652,-152.7732,-1.83,-0.2,l,0,192.0,1.0,0.22,AV,hypomag,60294128,,le,2009/03/22 18:27:48.6100,533,1.93999148905,1273.63475168,-0.346860578692
2009/03/22,18:27:59.5200,60.477,-152.7612,2.29,0.5,l,0,115.0,2.0,0.06,AV,hypomag,60294133,,le,2009/03/22 18:27:59.5200,483,1.11000202596,5788.56414857,-0.214280281704
2009/03/22,18:28:44.2400,60.4848,-152.7693,2.11,0.0,l,0,111.0,3.0,0.02,AV,hypomag,60294143,,le,2009/03/22 18:28:44.2400,537,-2.31000557542,1765.02419517,0.0287248661823
2009/03/22,18:29:03.1800,60.4878,-152.765,2.6,0.1,l,0,109.0,3.0,0.16,AV,hypomag,60294148,,le,2009/03/22 18:29:03.1800,483,3.87999303639,4226.20062876,-0.247449992849
2009/03/22,18:29:06.2100,60.4953,-152.7667,0.7,0.1,l,0,126.0,3.0,0.14,AV,hypomag,60294153,,le,2009/03/22 18:29:06.2100,483,0.849995389581,4226.20062876,-0.247449992849
2009/03/22,18:29:35.3700,60.5118,-152.7738,3.25,0.3,l,0,182.0,2.0,0.09,AV,hypomag,60294158,,le,2009/03/22 18:29:35.3700,533,-8.20000581443,268.66385549,-0.654541343451
2009/03/22,18:29:47.1400,60.512,-152.7305,4.35,-0.8,l,0,167.0,1.0,0.29,AV,hypomag,60294163,,le,2009/03/22 18:29:47.1400,483,1.87999382615,1944.41425136,-0.379484740511
2009/03/22,18:30:40.9100,60.472,-152.773,0.24,0.0,l,0,154.0,1.0,0.09,AV,hypomag,60294168,,le,2009/03/22 18:30:40.9100,expired,-3.30000221729,NaN,NaN
2009/03/22,18:31:17.3100,60.4885,-152.7615,2.57,0.2,l,0,180.0,4.0,0.04,AV,hypomag,60294178,,le,2009/03/22 18:31:17.3100,483,1.11000202596,2976.39469368,-0.15671323993
2009/03/22,18:32:10.0100,60.5,-152.7728,0.84,-0.3,l,0,144.0,3.0,0.1,AV,hypomag,60294183,,le,2009/03/22 18:32:10.0100,483,-3.0400056392,811.219394432,-0.205481097102
2009/03/22,18:32:16.1100,60.4858,-152.7628,2.49,0.4,l,0,189.0,4.0,0.04,AV,hypomag,60294188,,le,2009/03/22 18:32:16.1100,483,-9.14000272751,811.219394432,-0.205481097102
2009/03/22,18:32:57.5400,60.488,-152.7712,0.57,0.1,l,0,106.0,3.0,0.07,AV,hypomag,60294193,,le,2009/03/22 18:32:57.5400,483,0.920001044869,4434.34173549,-0.183866144946
2009/03/22,18:33:35.3200,60.4938,-152.7837,1.28,0.6,l,0,139.0,3.0,0.13,AV,hypomag,60294198,,le,2009/03/22 18:33:35.3200,533,1.83000415564,2047.95698657,-0.402487326547
2009/03/22,18:34:53.7900,60.4867,-152.764,2.5,0.3,l,0,106.0,3.0,0.04,AV,hypomag,60294208,,le,2009/03/22 18:34:53.7900,483,1.11999996006,2728.8605125,-0.125442179556
2009/03/22,18:35:05.9500,60.4757,-152.7432,5.02,0.1,l,0,144.0,2.0,0.14,AV,hypomag,60294213,,le,2009/03/22 18:35:05.9500,518,0.87998919189,2778.00567438,-0.349411904812
2009/03/22,18:35:17.9200,60.4838,-152.7642,1.31,0.2,l,0,195.0,4.0,0.06,AV,hypomag,60294218,,le,2009/03/22 18:35:17.9200,483,0.979998707771,2668.44363712,-0.290108214412
2009/03/22,18:36:42.1000,60.4982,-152.7242,3.86,1.5,l,0,140.0,2.0,0.05,AV,hypomag,60294223,,le,2009/03/22 18:36:42.1000,538,-3.0100017786,5944.48075701,-0.358047923502
2009/03/22,18:38:18.9500,60.4807,-152.7663,0.44,-0.2,l,0,117.0,2.0,0.09,AV,hypomag,60294233,,le,2009/03/22 18:38:18.9500,483,0.869991257787,2190.85190435,-0.0588151549149
2009/03/22,18:38:44.8700,60.4853,-152.767,0.76,0.4,l,0,107.0,3.0,0.06,AV,hypomag,60294238,,le,2009/03/22 18:38:44.8700,483,0.939996913075,6404.53888459,-0.208522947554
2009/03/22,18:39:09.0600,60.4925,-152.7732,3.01,-0.1,l,0,167.0,4.0,0.02,AV,hypomag,60294243,,le,2009/03/22 18:39:09.0600,483,9.82000306249,1361.60386618,-0.441745648781
2009/03/22,18:39:19.9300,60.5102,-152.7578,5.6,0.4,l,0,153.0,2.0,0.12,AV,hypomag,60294248,,le,2009/03/22 18:39:19.9300,483,-1.04999430478,1361.60386618,-0.441745648781
2009/03/22,18:39:30.7100,60.471,-152.7647,1.18,0.1,l,0,232.0,4.0,0.03,AV,hypomag,60294258,,le,2009/03/22 18:39:30.7100,483,1.06999017298,3038.92686547,-0.178208034623
2009/03/22,18:40:42.1800,60.4795,-152.78,1.88,0.1,l,0,139.0,2.0,0.08,AV,hypomag,60294263,,le,2009/03/22 18:40:42.1800,483,-1.32000893354,1038.80690096,-0.477172738562
2009/03/22,18:40:55.1900,60.487,-152.7662,2.27,-0.2,l,0,184.0,4.0,0.04,AV,hypomag,60294268,,le,2009/03/22 18:40:55.1900,483,1.08999609947,3279.01317299,-0.110353376493
2009/03/22,18:41:12.3500,60.4863,-152.7655,1.33,-0.3,l,0,187.0,4.0,0.04,AV,hypomag,60294278,,le,2009/03/22 18:41:12.3500,,,,
2009/03/22,18:42:29.8700,60.4903,-152.7698,3.69,-0.2,l,0,118.0,3.0,0.05,AV,hypomag,60294283,,le,2009/03/22 18:42:29.8700,483,-0.819991528988,1402.04236376,-0.172357916629
2009/03/22,18:42:38.0300,60.4835,-152.7668,0.71,0.2,l,0,111.0,3.0,0.07,AV,hypomag,60294288,,le,2009/03/22 18:42:38.0300,483,0.949994847178,8039.1495836,-0.188392621662
2009/03/22,18:43:18.8800,60.5037,-152.7813,4.28,-0.5,l,0,165.0,3.0,0.08,AV,hypomag,60294293,,le,2009/03/22 18:43:18.8800,537,-2.09000073373,984.395112446,-0.119264939208
2009/03/22,18:43:43.8500,60.4907,-152.7728,0.27,0.8,l,0,102.0,3.0,0.05,AV,hypomag,60294298,,le,2009/03/22 18:43:43.8500,518,0.779999792576,10827.3014818,-0.223639045061
2009/03/22,18:44:18.1200,60.4938,-152.7608,3.64,0.4,l,0,117.0,3.0,0.13,AV,hypomag,60294303,,le,2009/03/22 18:44:18.1200,483,-1.36000066996,1635.76585756,-0.403930897514
2009/03/22,18:45:30.6900,60.486,-152.7682,1.42,0.3,l,0,107.0,3.0,0.05,AV,hypomag,60294308,,le,2009/03/22 18:45:30.6900,483,1.05000436306,4349.75966043,-0.169927739916
2009/03/22,18:45:42.3800,60.4688,-152.7657,0.87,-0.6,l,0,237.0,5.0,0.04,AV,hypomag,60294313,,le,2009/03/22 18:45:42.3800,483,9.03000533581,1245.83721959,-0.40713559712
2009/03/22,18:45:52.6300,60.4882,-152.7798,2.61,0.2,l,0,180.0,3.0,0.05,AV,hypomag,60294318,,le,2009/03/22 18:45:52.6300,483,-1.21999941766,1245.83721959,-0.40713559712
2009/03/22,18:46:15.5000,60.4907,-152.7747,1.43,0.0,l,0,123.0,3.0,0.08,AV,hypomag,60294328,,le,2009/03/22 18:46:15.5000,501,2.23999992013,1281.94255274,-0.0485458940594
2009/03/22,18:46:36.5600,60.4952,-152.7665,3.8,0.3,l,0,126.0,3.0,0.09,AV,hypomag,60294333,,le,2009/03/22 18:46:36.5600,483,1.31000094116,1681.99762336,-0.183971584307
2009/03/22,18:47:27.5400,60.4957,-152.7775,1.51,0.5,l,0,138.0,4.0,0.09,AV,hypomag,60294343,,le,2009/03/22 18:47:27.5400,483,-1.28999501467,1790.07418634,-0.38999592606
2009/03/22,18:47:59.4200,60.4867,-152.7662,0.72,0.6,l,0,104.0,3.0,0.07,AV,hypomag,60294348,,le,2009/03/22 18:47:59.4200,483,0.939996913075,6421.69606522,-0.205044092093
2009/03/22,18:48:33.6000,60.4788,-152.7702,1.09,-0.1,l,0,127.0,2.0,0.11,AV,hypomag,60294358,,le,2009/03/22 18:48:33.6000,508,1.84000208974,1478.75085109,-0.229508328979
2009/03/22,18:48:52.7900,60.4982,-152.7997,2.74,0.1,l,0,166.0,3.0,0.19,AV,hypomag,60294363,,le,2009/03/22 18:48:52.7900,483,-1.35999061167,1545.11429934,-0.366608983527
2009/03/22,18:49:15.0100,60.4875,-152.7652,2.29,-0.1,l,0,184.0,4.0,0.05,AV,hypomag,60294368,,le,2009/03/22 18:49:15.0100,483,1.07000023127,2314.88398765,-0.133503088262
2009/03/22,18:50:41.8400,60.4835,-152.7683,0.64,0.5,l,0,113.0,3.0,0.08,AV,hypomag,60294378,,le,2009/03/22 18:50:41.8400,483,0.950004905462,5372.53558967,-0.265228727546
2009/03/22,18:51:07.8900,60.4787,-152.7507,5.22,0.3,l,0,213.0,3.0,0.08,AV,hypomag,60294383,,le,2009/03/22 18:51:07.8900,483,-0.970000773668,1729.66084072,-0.3450659113
