Distance,Elevations,Latitude,Longitude
48978.61367662,-118.2138442993164,52.07705157259787,-175.8405588783842
49096.634432467275,-119.0343551635742,52.07704754387532,-175.838833872336
49214.65518831455,-119.6624069213867,52.07704348997368,-175.8371088666001
49332.67594416183,-120.0954437255859,52.07703941089297,-175.8353838611785
49450.6967000091,-120.3031845092773,52.07703530663321,-175.8336588560732
49568.717455856386,-120.1503448486328,52.07703117719441,-175.831933851286
49686.73821170366,-119.9418334960938,52.07702702257656,-175.8302088468189
49804.75896755094,-119.7314071655273,52.07702284277968,-175.8284838426739
49922.77972339821,-118.802375793457,52.07701863780377,-175.8267588388529
50040.80047924549,-117.6821670532227,52.07701440764885,-175.8250338353579
50158.82123509277,-117.8937683105469,52.07701015231491,-175.8233088321907
50276.84199094005,-118,52.07700587180199,-175.8215838293534
50394.86274678732,-118,52.07700156611008,-175.8198588268479
50512.8835026346,-117.6253814697266,52.07699723523917,-175.8181338246761
50630.904258481874,-117.276741027832,52.07699287918929,-175.81640882284
50748.92501432915,-117.0600128173828,52.07698849796046,-175.8146838213415
50866.94577017643,-116.7035598754883,52.07698409155267,-175.8129588201826
50984.96652602371,-116.350341796875,52.07697965996593,-175.8112338193652
51102.987281870985,-116.3519592285156,52.07697520320026,-175.8095088188913
51221.00803771826,-116.0142593383789,52.07697072125566,-175.8077838187627
51339.028793565536,-115.3878479003906,52.07696621413214,-175.8060588189816
51457.04954941282,-115.3568878173828,52.07696168182971,-175.8043338195498
51575.070305260095,-115.2784118652344,52.07695712434838,-175.8026088204691
51693.09106110737,-115.0534744262695,52.07695254168816,-175.8008838217417
51811.111816954646,-114.8264389038086,52.07694793384906,-175.7991588233694
51929.13257280192,-114.6364212036133,52.07694330083109,-175.7974338253542
52047.153328649205,-114.6347274780273,52.07693864263425,-175.7957088276981
52165.17408449648,-114.2692718505859,52.07693395925856,-175.7939838304029
52283.19484034376,-113.6395034790039,52.07692925070403,-175.7922588334706
52401.21559619103,-114.2494430541992,52.07692451697066,-175.7905338369032
52519.23635203831,-114.7835006713867,52.07691975805847,-175.7888088407026
52637.25710788558,-115.174560546875,52.07691497396747,-175.7870838448708
52755.27786373287,-115.4380493164062,52.07691016469766,-175.7853588494097
52873.29861958014,-115.7546615600586,52.07690533024906,-175.7836338543212
52991.31937542742,-116.3809432983398,52.07690047062166,-175.7819088596073
53109.340131274694,-117.2475128173828,52.07689558581549,-175.78018386527
53227.36088712197,-118.256950378418,52.07689067583056,-175.7784588713111
53345.38164296925,-119.1229476928711,52.07688574066687,-175.7767338777327
53463.40239881653,-119.8859786987305,52.07688078032444,-175.7750088845367
53581.423154663804,-120.5122146606445,52.07687579480328,-175.773283891725
53699.44391051108,-120.9323654174805,52.07687078410338,-175.7715588992995
53817.464666358355,-121.3115386962891,52.07686574822477,-175.7698339072624
53935.48542220564,-121.6883773803711,52.07686068716747,-175.7681089156153
54053.506178052914,-122.062873840332,52.07685560093145,-175.7663839243603
54171.52693390019,-122.4105224609375,52.07685048951675,-175.7646589334994
54289.547689747465,-122.4030456542969,52.07684535292339,-175.7629339430345
54407.56844559474,-122.5732269287109,52.07684019115135,-175.7612089529676
54525.589201442024,-122.940055847168,52.07683500420067,-175.7594839633005
54643.6099572893,-123.5282974243164,52.07682979207135,-175.7577589740353
54761.630713136576,-124.0395278930664,52.07682455476339,-175.7560339851739
54879.65146898385,-124.286994934082,52.07681929227682,-175.7543089967182
54997.67222483113,-124.5368347167969,52.07681400461162,-175.7525840086701
55115.6929806784,-124.8272552490234,52.07680869176784,-175.7508590210317
55233.713736525686,-125.4494781494141,52.07680335374546,-175.7491340338048
55351.73449237296,-125.7505493164062,52.07679799054451,-175.7474090469915
55469.75524822024,-125.7446670532227,52.07679260216499,-175.7456840605936
55587.77600406751,-126.2240905761719,52.07678718860691,-175.7439590746131
55705.79675991479,-126.5776062011719,52.07678174987029,-175.742234089052
55823.81751576207,-126.5756149291992,52.07677628595513,-175.7405091039122
55941.83827160935,-126.573616027832,52.07677079686145,-175.7387841191956
56059.85902745662,-126.5716094970703,52.07676528258926,-175.7370591349041
56177.8797833039,-126.5695953369141,52.07675974313856,-175.7353341510399
56295.900539151175,-126.5675659179688,52.07675417850938,-175.7336091676047
56413.92129499846,-126.5655288696289,52.07674858870173,-175.7318841846005
56531.94205084573,-126.5634841918945,52.0767429737156,-175.7301592020293
56649.96280669301,-126.4607238769531,52.07673733355102,-175.728434219893
56767.983562540285,-126.1814498901367,52.07673166820799,-175.7267092381935
56886.00431838756,-126.1145935058594,52.07672597768654,-175.7249842569329
57004.02507423484,-126.0598297119141,52.07672026198666,-175.723259276113
57122.04583008212,-125.7747497558594,52.07671452110838,-175.7215342957358
57240.066585929395,-125.4492721557617,52.07670875505169,-175.7198093158032
57358.08734177667,-125.0989837646484,52.07670296381662,-175.7180843363173
57476.10809762395,-124.8099212646484,52.07669714740318,-175.7163593572798
57594.12885347122,-124.7723770141602,52.07669130581137,-175.7146343786929
57712.149609318505,-125.1061630249023,52.07668543904123,-175.7129094005584
57830.17036516578,-125.3960189819336,52.07667954709273,-175.7111844228782
57948.19112101306,-125.6147155761719,52.07667362996591,-175.7094594456544
58066.21187686033,-125.6082229614258,52.07666768766077,-175.7077344688888
58184.23263270761,-125.7854614257812,52.07666172017735,-175.7060094925834
58302.25338855489,-126.0634384155273,52.07665572751562,-175.7042845167402
58420.27414440217,-126.0590591430664,52.07664970967563,-175.7025595413611
58538.29490024944,-126.0546569824219,52.07664366665736,-175.700834566448
58656.31565609672,-126.0502395629883,52.07663759846084,-175.6991095920029
58774.336411943994,-126.3007888793945,52.07663150508608,-175.6973846180277
58892.35716779128,-126.5206756591797,52.07662538653308,-175.6956596445245
59010.37792363855,-126.518440246582,52.07661924280188,-175.693934671495
59128.39867948583,-126.5161895751953,52.07661307389247,-175.6922096989413
59246.419435333104,-126.5365982055664,52.07660687980488,-175.6904847268654
59364.44019118038,-126.8411331176758,52.07660066053911,-175.6887597552691
59482.460947027655,-126.6972885131836,52.07659441609515,-175.6870347841544
59600.48170287494,-126.0692443847656,52.07658814647306,-175.6853098135232
59718.502458722214,-126,52.07658185167283,-175.6835848433776
59836.52321456949,-125.6263198852539,52.07657553169446,-175.6818598737194
59954.543970416766,-124.370231628418,52.07656918653798,-175.6801349045506
60072.56472626404,-123.5570755004883,52.07656281620341,-175.6784099358732
60190.585482111324,-122.9290313720703,52.07655642069074,-175.676684967689
60308.6062379586,-122.3009948730469,52.07655,-175.67496
