#  2008  6 17 13 27 50.42  60.5500 -152.8520    0.190  0.40 0.00 0.00 0.00          1
RED 2.260 1.00   P
REF 2.620 1.00   S
REF 1.220 1.00   P
#  2008 12 27 11  4 38.24  60.6953 -152.8087   25.950  1.80 0.00 0.00 0.00        109
RDN 1.000 1.00   P
RED 6.980 1.00   S
REF 5.860 1.00   S
REF 1.320 1.00   P
RSO 1.400 1.00   P
#  2008 12 15  6 35 19.14  60.4870 -152.7240   31.600  1.20 0.00 0.00 0.00        112
DFR 1.000 1.00   P
NCT 1.340 1.00   P
RSO 1.401 1.00   P
#  2008 12 18  0 20 44.44  60.5178 -152.7238    5.480  0.20 0.00 0.00 0.00        118
DFR 2.100 1.00   P
NCT 2.160 1.00   P
RDN 1.000 1.00   P
RDT 3.920 1.00   P
RED 2.040 1.00   P
REF 2.280 1.00   S
REF 1.200 1.00   P
RSO 1.560 1.00   P
#  2008 12 21 21 14  1.80  60.4818 -152.7693   30.630  1.50 0.00 0.00 0.00        121
DFR 1.320 1.00   P
NCT 2.000 1.00   P
RDN 1.000 1.00   P
RDT 1.960 1.00   P
RED 5.220 1.00   S
RED 1.860 1.00   P
REF 5.140 1.00   S
RSO 1.260 1.00   P
#  2009  1  2  8 27  9.42  60.5445 -152.5233    9.730  1.30 0.00 0.00 0.00        122
DFR 1.360 1.00   P
NCT 2.960 1.00   P
RDN 1.580 1.00   P
RDT 1.000 1.00   P
RED 5.260 1.00   S
RED 2.420 1.00   P
REF 3.600 1.00   S
REF 3.500 1.00   S
REF 1.480 1.00   P
RSO 2.120 1.00   P
#  2009  1 12  1 18 42.42  60.5530 -152.5243    8.850  0.70 0.00 0.00 0.00        123
DFR 1.420 1.00   P
NCT 3.020 1.00   P
RDN 1.660 1.00   P
RDT 1.000 1.00   P
REF 3.660 1.00   S
REF 1.600 1.00   P
RSO 2.220 1.00   P
#  2009  1 12  7 40 52.38  60.5052 -152.7498   32.250  1.50 0.00 0.00 0.00        124
DFR 1.200 1.00   P
NCT 1.720 1.00   P
RDN 1.000 1.00   P
RDT 2.400 1.00   P
REF 5.700 1.00   S
REF 1.880 1.00   P
RSO 1.320 1.00   P
#  2009  1 31  2 14 13.24  60.5038 -152.7653   -1.840  0.30 0.00 0.00 0.00        126
NCT 2.780 1.00   P
RDN 1.000 1.00   P
REF 2.020 1.00   S
REF 1.480 1.00   P
RSO 1.460 1.00   P
#  2009  1 30 19 50 13.00  60.4815 -152.7442   -2.970  1.80 0.00 0.00 0.00        127
DFR 3.001 1.00   P
NCT 2.561 1.00   P
RDN 1.540 1.00   P
RDT 4.781 1.00   P
REF 2.000 1.00   S
REF 1.000 1.00   P
RSO 1.421 1.00   P
